"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","budget_year","revenue_amount"
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5361","Related Cost Reimb-Others","4343011005361","2017_18_proposed",1280791
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5363","Related Cost - Arra","4343011005363","2017_18_proposed",NA
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343011005366","2017_18_proposed",NA
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5329","Rent Control Related Cost","4343021005329","2017_18_proposed",0
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343021005331","2017_18_proposed",0
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5334","Community Dev Tr Related Cost","4343021005334","2017_18_proposed",156277
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343021005335","2017_18_proposed",0
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343021005341","2017_18_proposed",437931
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343021005344","2017_18_proposed",0
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5346","Related Cost Reimb Fr Grants","4343021005346","2017_18_proposed",0
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5351","Code Enforcement Rel Cost","4343021005351","2017_18_proposed",37082
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5361","Related Cost Reimb-Others","4343021005361","2017_18_proposed",1148561
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5363","Related Cost - Arra","4343021005363","2017_18_proposed",NA
"43","Housing and Community Investment","4302","Affordable Housing Asset Management","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343021005366","2017_18_proposed",0
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5329","Rent Control Related Cost","4343041005329","2017_18_proposed",NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343041005331","2017_18_proposed",0
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5334","Community Dev Tr Related Cost","4343041005334","2017_18_proposed",961924
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343041005335","2017_18_proposed",49583
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343041005341","2017_18_proposed",0
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343041005344","2017_18_proposed",NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5346","Related Cost Reimb Fr Grants","4343041005346","2017_18_proposed",NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5351","Code Enforcement Rel Cost","4343041005351","2017_18_proposed",NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5361","Related Cost Reimb-Others","4343041005361","2017_18_proposed",NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5363","Related Cost - Arra","4343041005363","2017_18_proposed",NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343041005366","2017_18_proposed",NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5329","Rent Control Related Cost","4343051005329","2017_18_proposed",3182297
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343051005331","2017_18_proposed",0
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5334","Community Dev Tr Related Cost","4343051005334","2017_18_proposed",NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343051005335","2017_18_proposed",NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343051005341","2017_18_proposed",NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343051005344","2017_18_proposed",NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5346","Related Cost Reimb Fr Grants","4343051005346","2017_18_proposed",NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5351","Code Enforcement Rel Cost","4343051005351","2017_18_proposed",563740
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5361","Related Cost Reimb-Others","4343051005361","2017_18_proposed",NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5363","Related Cost - Arra","4343051005363","2017_18_proposed",NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343051005366","2017_18_proposed",NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5329","Rent Control Related Cost","4343061005329","2017_18_proposed",345
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343061005331","2017_18_proposed",0
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5334","Community Dev Tr Related Cost","4343061005334","2017_18_proposed",5
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343061005335","2017_18_proposed",NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343061005341","2017_18_proposed",202700
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343061005344","2017_18_proposed",NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5346","Related Cost Reimb Fr Grants","4343061005346","2017_18_proposed",NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5351","Code Enforcement Rel Cost","4343061005351","2017_18_proposed",9147169
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5361","Related Cost Reimb-Others","4343061005361","2017_18_proposed",2
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5363","Related Cost - Arra","4343061005363","2017_18_proposed",NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343061005366","2017_18_proposed",NA
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5329","Rent Control Related Cost","4343071005329","2017_18_proposed",521176
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343071005331","2017_18_proposed",0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5334","Community Dev Tr Related Cost","4343071005334","2017_18_proposed",0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343071005335","2017_18_proposed",0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343071005341","2017_18_proposed",0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343071005344","2017_18_proposed",0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5346","Related Cost Reimb Fr Grants","4343071005346","2017_18_proposed",0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5351","Code Enforcement Rel Cost","4343071005351","2017_18_proposed",2105560
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5361","Related Cost Reimb-Others","4343071005361","2017_18_proposed",0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5363","Related Cost - Arra","4343071005363","2017_18_proposed",NA
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343071005366","2017_18_proposed",0
"43","Housing and Community Investment","4310","Commissions and Community Engagement","100","General Fund","5329","Rent Control Related Cost","4343101005329","2017_18_proposed",NA
