"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","2014_15_actuals","2015_16_adopted_budget","2015_16_estimates","2016_17_adopted_budget","2016_17_estimates","2016_17_proposed_budget","2017_18_proposed"
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5330","Trnsp Mitigation Related Cost","9494021005330",511714,206000,206000,206000,206000,206000,1100000
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","9494021005336",NA,NA,NA,986288,NA,986288,NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494021005340",NA,NA,NA,1658771,1290989,1658771,1213899
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5360","Planning Expedited Rel Cost","9494021005360",NA,NA,581000,581000,NA,581000,NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5361","Related Cost Reimb-Others","9494021005361",NA,NA,NA,1242925,NA,1242925,NA
"94","Transportation","9403","Transportation Infrastructure and Project Delivery","100","General Fund","5301","Reimb From Other Funds","9494031005301",NA,1541956,13000,NA,NA,NA,NA
"94","Transportation","9403","Transportation Infrastructure and Project Delivery","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494031005340",18090460,15933348,14251382,3374956,2743351,3374956,3805993
"94","Transportation","9403","Transportation Infrastructure and Project Delivery","100","General Fund","5361","Related Cost Reimb-Others","9494031005361",991,NA,NA,1395519,1323598,1395519,1760667
"94","Transportation","9404","Parking Facilities, Meters, and Operations","100","General Fund","5303","Reimb-Sprf Salaries & Overtime Ladot","9494041005303",3855671,NA,5211000,4934323,4764425,4934323,5366400
"94","Transportation","9404","Parking Facilities, Meters, and Operations","100","General Fund","5305","Reimb Of Other Gen Fund Costs-Sprf","9494041005305",3569589,4232560,4233000,3923774,3788672,3923774,4267300
"94","Transportation","9404","Parking Facilities, Meters, and Operations","100","General Fund","5310","Reimb Fr Oth Fds-Pref Parking","9494041005310",380139,1267602,1243213,1243213,686817,1243213,380000
"94","Transportation","9405","Parking Enforcement Services","100","General Fund","4596","Service To Water & Power","9494051004596",NA,NA,NA,231500,NA,231500,NA
"94","Transportation","9405","Parking Enforcement Services","100","General Fund","4597","Service To Harbor","9494051004597",16800,NA,82000,NA,NA,NA,NA
"94","Transportation","9405","Parking Enforcement Services","100","General Fund","4662","Impound Fee","9494051004662",8091,10000,15663,15000,12151,15000,12000
"94","Transportation","9406","Parking Citation Processing Services","100","General Fund","4357","Credit Card Service Charge","9494061004357",NA,1e+06,NA,NA,NA,NA,NA
"94","Transportation","9407","Streets and Sign Management","100","General Fund","3282","Filming Permits","9494071003282",2093276,1725000,1725000,2066786,2113698,2066786,2500000
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4289","Damages Repaired Trafficsafety","9494071004289",380419,NA,309568,310000,308850,310000,380000
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4290","Maintenance Agreement","9494071004290",647253,259000,259000,259000,303998,259000,270000
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4292","Warning Signs","9494071004292",810,NA,NA,NA,5379,NA,0
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4293","Temporary Traffic Signs","9494071004293",909887,867000,1e+06,1e+06,1035372,1e+06,1381404
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4294","Street Name Signs","9494071004294",NA,NA,NA,NA,5949,NA,0
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5302","State Maintenance Agreement","9494071005302",NA,620000,NA,NA,NA,NA,NA
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5304","Gas Tax Projects","9494071005304",1248979,1630000,2395196,NA,0,NA,7e+05
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494071005340",NA,NA,NA,4500338,3550219,4500338,5045432
"94","Transportation","9408","District Offices","100","General Fund","3242","B Permits","9494081003242",NA,NA,NA,2100000,NA,2100000,NA
"94","Transportation","9408","District Offices","100","General Fund","3293","Public Right Of Way Const Enf","9494081003293",NA,NA,17600,17600,NA,17600,NA
"94","Transportation","9408","District Offices","100","General Fund","4291","Special Projects","9494081004291",101721,35000,NA,NA,NA,NA,NA
"94","Transportation","9408","District Offices","100","General Fund","4295","Misc-St Sidewalk & Curb Repairs","9494081004295",1846,NA,NA,NA,NA,NA,NA
"94","Transportation","9408","District Offices","100","General Fund","4338","Witness Fees","9494081004338",2871,NA,NA,NA,NA,NA,NA
"94","Transportation","9408","District Offices","100","General Fund","4595","Service To Airports","9494081004595",1775,NA,NA,NA,NA,NA,NA
"94","Transportation","9408","District Offices","100","General Fund","4660","Construction Traffic Mgmt Fee","9494081004660",141930,160000,47000,47000,NA,47000,NA
"94","Transportation","9408","District Offices","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494081005340",NA,NA,NA,1688211,1290989,1688211,1505961
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5302","State Maintenance Agreement","9494091005302",545964,NA,478000,478000,478138,478000,575000
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5328","Sewer Cons & Main Related Cost","9494091005328",84104,62710,84000,NA,NA,NA,NA
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","9494091005336",920145,1108850,1511000,166328,NA,166328,NA
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494091005340",NA,NA,NA,5186770,4195713,5186770,9195713
"94","Transportation","9412","Public Transit Services","100","General Fund","5337","Prop A Local Transit Rel Cost","9494121005337",3553557,3661245,3661245,3843128,3127849,3843128,4728016
"94","Transportation","9413","Major Project Coordination","100","General Fund","4596","Service To Water & Power","9494131004596",512239,550000,463000,884635,5e+05,884635,8e+05
"94","Transportation","9413","Major Project Coordination","100","General Fund","5311","Reimb-Metro Rail Project","9494131005311",1361077,1795136,1795136,1767113,1767961,1767113,2495571
"94","Transportation","9413","Major Project Coordination","100","General Fund","5328","Sewer Cons & Main Related Cost","9494131005328",NA,NA,NA,80678,78615,80678,94482
"94","Transportation","9414","Emergency Management and Special Events","100","General Fund","4355","Transportation Control Services","9494141004355",1333218,1275000,1600000,1500000,2300000,1500000,2563000
"94","Transportation","9415","Right-of-Way Franchise Regulation","100","General Fund","3293","Public Right Of Way Const Enf","9494151003293",NA,NA,NA,NA,13694,NA,17700
"94","Transportation","9416","Active Transportation","100","General Fund","5301","Reimb From Other Funds","9494161005301",13439,1541956,NA,NA,NA,NA,NA
"94","Transportation","9416","Active Transportation","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494161005340",NA,NA,NA,1201404,968241,1201404,1051866
"94","Transportation","9416","Active Transportation","100","General Fund","5360","Planning Expedited Rel Cost","9494161005360",NA,581000,NA,NA,NA,NA,NA
"94","Transportation","9416","Active Transportation","100","General Fund","5367","Measure R Traffic Relief Oh Reimb","9494161005367",458887,1767017,1700000,1700000,1782420,1700000,3629136
"94","Transportation","9450","General Administration and Support","100","General Fund","4332","Bad Check Collection Fees","9494501004332",19702,28000,23420,23000,11405,23000,11000
"94","Transportation","9450","General Administration and Support","100","General Fund","4338","Witness Fees","9494501004338",NA,NA,NA,NA,550,NA,0
"94","Transportation","9450","General Administration and Support","100","General Fund","4357","Credit Card Service Charge","9494501004357",915032,NA,850000,1e+06,750000,1e+06,755000
"94","Transportation","9450","General Administration and Support","100","General Fund","5102","Donations & Contributions","9494501005102",26825,NA,NA,NA,54000,NA,0
"94","Transportation","9450","General Administration and Support","100","General Fund","5142","Salvage Receipts","9494501005142",16852,5200,2200,2200,4978,2200,14000
"94","Transportation","9450","General Administration and Support","100","General Fund","5168","Reimb Of Prior Year Salary","9494501005168",511418,483000,429441,4e+05,234837,4e+05,0
"94","Transportation","9450","General Administration and Support","100","General Fund","5188","Miscellaneous Revenue-Others","9494501005188",16804,11000,3000,3000,59019,3000,20000
"94","Transportation","9450","General Administration and Support","100","General Fund","5301","Reimb From Other Funds","9494501005301",NA,NA,NA,13000,10000,13000,0
"94","Transportation","9450","General Administration and Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","9494501005331",3100018,670000,463850,450000,3979890,450000,0
"94","Transportation","9450","General Administration and Support","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494501005340",NA,NA,NA,1022804,968241,1022804,101867
"94","Transportation","9499","Transportation - Default Program","100","General Fund","4289","Damages Repaired Trafficsafety","9494991004289",NA,362000,NA,NA,NA,NA,NA
"94","Transportation","9499","Transportation - Default Program","100","General Fund","5304","Gas Tax Projects","9494991005304",NA,765196,NA,NA,NA,NA,NA
"94","Transportation","9499","Transportation - Default Program","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494991005340",NA,NA,NA,1480497,1129615,1480497,1875933
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3011","Property Tax-Current-Secured","OTHERSPF62991003011",1077782988,1124512000,1124832078,1189801000,1205511481,1199760000,1278830000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3012","Property Tax-Current-Unsecur","OTHERSPF62991003012",43396028,48498000,46149000,48105000,46101616,48105000,47320000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3013","Property Tax-Prior-Secured","OTHERSPF62991003013",4319756,7e+06,7e+06,7e+06,1687807,7e+06,1688000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3014","Property Tax-Prior Unsecured","OTHERSPF62991003014",3917632,3500000,4e+06,4e+06,4614384,4e+06,4615000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3015","Property Tax-Current Sec Suppl","OTHERSPF62991003015",24875916,32400000,27191000,29400000,28073883,29400000,30050000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3016","Property Tax-Prior Secured Suppl","OTHERSPF62991003016",3835127,4e+06,4e+06,4e+06,4229117,4e+06,4230000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3017","Prop Tax-Sales Tax Replacement","OTHERSPF62991003017",121903462,127320000,36710370,63568000,63637287,63568000,0
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3018","Prop Tax-Vlf Replacement","OTHERSPF62991003018",361671984,382937000,387566542,412760000,412737650,412760000,436590000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3019","Property Tax-Redemp Prior Secured","OTHERSPF62991003019",17065111,25232000,17509000,17509000,14072090,17509000,14073000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3020","Property Tax-Redemp Prior Suppl","OTHERSPF62991003020",1408659,1600000,1600000,1600000,1480906,1600000,1480000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3021","Property Tax-Refunds","OTHERSPF62991003021",NA,NA,-9959000,NA,NA,-9959000,NA
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3022","Property Tax-Adjustment","OTHERSPF62991003022",NA,563000,208000,211000,620000,211000,260000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3023","Property Tax-Cra Adjustment","OTHERSPF62991003023",174884,NA,NA,NA,NA,NA,NA
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3024","Interest Penalty On Delinq Tax","OTHERSPF62991003024",5945726,NA,NA,NA,3443004,NA,3443000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3026","Property Tax-Ex Cra Tax Increment","OTHERSPF62991003026",52362917,52580000,50111000,54594000,98282852,54594000,74168000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3041","Miscellaneous Taxes","OTHERSPF62991003041",5983001,6e+06,7273479,7300000,7937380,7300000,8300000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3051","Sales & Use Tax","OTHERSPF62991003051",371031099,426120000,416441000,520020000,520020000,520020000,528670000
